site,site_num,plot,tag_num,column,row,year,region,family,BD_mm,DBH_mm,HT_cm,alive,dead_year,notes,fam_lat,fam_long,fam_elev_m
BUCKHORN2,2,17,9107,14,37,2014,WACASL,8537,NA,65,456,y,NA,"MLT,",46.9,-122.03,547
BUCKHORN2,2,17,9107,14,37,2015,WACASL,8537,NA,85,592,y,NA,",",46.9,-122.03,547
BUCKHORN2,2,17,9107,14,37,2016,WACASL,8537,NA,111,733,y,NA,"CN1   ,",46.9,-122.03,547
BUCKHORN2,2,17,9107,14,37,2017,WACASL,8537,NA,NA,NA,y,NA,",",46.9,-122.03,547
BUCKHORN2,2,17,9107,14,37,2018,WACASL,8537,NA,146,990,y,NA,"CN1,",46.9,-122.03,547
BUCKHORN2,2,17,9119,17,37,2009,WACASL,8538,12.2,NA,57,y,NA,",",46.9,-122.03,547
BUCKHORN2,2,17,9119,17,37,2010,WACASL,8538,25.1,NA,112,y,NA,",",46.9,-122.03,547
BUCKHORN2,2,17,9119,17,37,2011,WACASL,8538,39.6,7.6,179,y,NA,",",46.9,-122.03,547
BUCKHORN2,2,17,9119,17,37,2012,WACASL,8538,56.9,20.4,235,y,NA,",",46.9,-122.03,547
BUCKHORN2,2,17,9119,17,37,2013,WACASL,8538,75,41.2,331,y,NA,",",46.9,-122.03,547
BUCKHORN2,2,17,9119,17,37,2014,WACASL,8538,NA,60,435,y,NA,",",46.9,-122.03,547
BUCKHORN2,2,17,9119,17,37,2015,WACASL,8538,NA,79,551,y,NA,",",46.9,-122.03,547
BUCKHORN2,2,17,9119,17,37,2016,WACASL,8538,NA,102,682,y,NA,",",46.9,-122.03,547
BUCKHORN2,2,17,9119,17,37,2017,WACASL,8538,NA,NA,790,y,NA,",",46.9,-122.03,547
BUCKHORN2,2,17,9119,17,37,2018,WACASL,8538,NA,138,910,y,NA,",",46.9,-122.03,547
BUCKHORN2,2,32,9134,34,36,2009,WACASL,8538,13.6,NA,52,y,NA,",",46.9,-122.03,547
BUCKHORN2,2,32,9134,34,36,2010,WACASL,8538,28.9,6.2,135,y,NA,",",46.9,-122.03,547
BUCKHORN2,2,32,9134,34,36,2011,WACASL,8538,41.2,16,218,y,NA,",",46.9,-122.03,547
BUCKHORN2,2,32,9134,34,36,2012,WACASL,8538,64.1,30.6,310,y,NA,",",46.9,-122.03,547
BUCKHORN2,2,32,9134,34,36,2013,WACASL,8538,88.6,50.1,431,y,NA,",",46.9,-122.03,547
BUCKHORN2,2,32,9134,34,36,2014,WACASL,8538,NA,72,541,y,NA,",",46.9,-122.03,547
BUCKHORN2,2,32,9134,34,36,2015,WACASL,8538,NA,91,661,y,NA,",",46.9,-122.03,547
BUCKHORN2,2,32,9134,34,36,2016,WACASL,8538,NA,112,780,y,NA,",",46.9,-122.03,547
BUCKHORN2,2,32,9134,34,36,2017,WACASL,8538,NA,NA,NA,y,NA,",",46.9,-122.03,547
BUCKHORN2,2,32,9134,34,36,2018,WACASL,8538,NA,147,1020,y,NA,"RMC2,",46.9,-122.03,547
BUCKHORN2,2,42,9147,39,38,2009,WACASL,8538,10,NA,51,y,NA,",",46.9,-122.03,547
BUCKHORN2,2,42,9147,39,38,2010,WACASL,8538,27,NA,76,y,NA,",",46.9,-122.03,547
BUCKHORN2,2,42,9147,39,38,2011,WACASL,8538,38.2,5.9,148,y,NA,",",46.9,-122.03,547
BUCKHORN2,2,42,9147,39,38,2012,WACASL,8538,59,20.5,247,y,NA,",",46.9,-122.03,547
BUCKHORN2,2,42,9147,39,38,2013,WACASL,8538,77.1,46.4,362,y,NA,",",46.9,-122.03,547
BUCKHORN2,2,42,9147,39,38,2014,WACASL,8538,NA,63.7,462,y,NA,"MLT,",46.9,-122.03,547
BUCKHORN2,2,42,9147,39,38,2015,WACASL,8538,NA,85,568,y,NA,",",46.9,-122.03,547
BUCKHORN2,2,42,9147,39,38,2016,WACASL,8538,NA,110,630,y,NA,"MLT   ,",46.9,-122.03,547
BUCKHORN2,2,42,9147,39,38,2017,WACASL,8538,NA,NA,NA,y,NA,",",46.9,-122.03,547
BUCKHORN2,2,42,9147,39,38,2018,WACASL,8538,NA,145,820,y,NA,"CN1,RMC2",46.9,-122.03,547
BUCKHORN2,2,10,9150,9,11,2009,WACASL,8538,15.8,NA,70,y,NA,",",46.9,-122.03,547
BUCKHORN2,2,10,9150,9,11,2010,WACASL,8538,30.1,NA,114,y,NA,",",46.9,-122.03,547
BUCKHORN2,2,10,9150,9,11,2011,WACASL,8538,47,8.2,175,y,NA,",",46.9,-122.03,547
BUCKHORN2,2,10,9150,9,11,2012,WACASL,8538,68,24.7,267,y,NA,"~SLB,SLB = 277; 261",46.9,-122.03,547
BUCKHORN2,2,10,9150,9,11,2013,WACASL,8538,81,48.9,384,y,NA,",",46.9,-122.03,547
BUCKHORN2,2,10,9150,9,11,2014,WACASL,8538,NA,65.9,476,y,NA,"MLT,",46.9,-122.03,547
BUCKHORN2,2,10,9150,9,11,2015,WACASL,8538,NA,85,567,y,NA,",",46.9,-122.03,547
BUCKHORN2,2,10,9150,9,11,2016,WACASL,8538,NA,104,645,y,NA,"CN1   ,",46.9,-122.03,547
BUCKHORN2,2,10,9150,9,11,2017,WACASL,8538,NA,NA,NA,y,NA,",",46.9,-122.03,547
BUCKHORN2,2,10,9150,9,11,2018,WACASL,8538,NA,137,890,y,NA,"RMC2,",46.9,-122.03,547
BUCKHORN2,2,17,9249,16,37,2009,WACASL,8547,13.9,NA,70,y,NA,",",46.37,-122.62,242
BUCKHORN2,2,17,9249,16,37,2010,WACASL,8547,32.5,6.4,151,y,NA,",",46.37,-122.62,242
BUCKHORN2,2,17,9249,16,37,2011,WACASL,8547,47,15.6,219,y,NA,",",46.37,-122.62,242
BUCKHORN2,2,17,9249,16,37,2012,WACASL,8547,69,29.4,305,y,NA,",",46.37,-122.62,242
BUCKHORN2,2,17,9249,16,37,2013,WACASL,8547,87,53.5,403,y,NA,"MLT,",46.37,-122.62,242
BUCKHORN2,2,17,9249,16,37,2014,WACASL,8547,NA,71.5,506,y,NA,",",46.37,-122.62,242
BUCKHORN2,2,17,9249,16,37,2015,WACASL,8547,NA,94,610,y,NA,",",46.37,-122.62,242
BUCKHORN2,2,17,9249,16,37,2016,WACASL,8547,NA,118,749,y,NA,",",46.37,-122.62,242
BUCKHORN2,2,17,9249,16,37,2017,WACASL,8547,NA,NA,NA,y,NA,",",46.37,-122.62,242
BUCKHORN2,2,17,9249,16,37,2018,WACASL,8547,NA,161,1000,y,NA,"RMC2,",46.37,-122.62,242
BUCKHORN2,2,10,9250,7,12,2009,WACASL,8547,10.6,NA,40,y,NA,",",46.37,-122.62,242
BUCKHORN2,2,10,9250,7,12,2010,WACASL,8547,17,NA,77,y,NA," MLT         ,",46.37,-122.62,242
BUCKHORN2,2,10,9250,7,12,2011,WACASL,8547,29.3,4.7,147,y,NA,",",46.37,-122.62,242
BUCKHORN2,2,10,9250,7,12,2012,WACASL,8547,48,18.5,255,y,NA,",",46.37,-122.62,242
BUCKHORN2,2,10,9250,7,12,2013,WACASL,8547,68.3,40.4,367,y,NA,",",46.37,-122.62,242
BUCKHORN2,2,10,9250,7,12,2014,WACASL,8547,NA,55.7,479,y,NA,",",46.37,-122.62,242
BUCKHORN2,2,10,9250,7,12,2015,WACASL,8547,NA,76,617,y,NA,",",46.37,-122.62,242
BUCKHORN2,2,10,9250,7,12,2016,WACASL,8547,NA,101,680,y,NA,",",46.37,-122.62,242
BUCKHORN2,2,10,9250,7,12,2017,WACASL,8547,NA,NA,800,y,NA,",",46.37,-122.62,242
BUCKHORN2,2,10,9250,7,12,2018,WACASL,8547,NA,139,910,y,NA,",",46.37,-122.62,242
BUCKHORN2,2,32,9257,32,36,2009,WACASL,8547,15.6,NA,81,y,NA,",",46.37,-122.62,242
BUCKHORN2,2,32,9257,32,36,2010,WACASL,8547,30.3,8.1,149,y,NA,",",46.37,-122.62,242
BUCKHORN2,2,32,9257,32,36,2011,WACASL,8547,47.3,11.9,205,y,NA,",LEFT DBH AS IS - DWT",46.37,-122.62,242
BUCKHORN2,2,32,9257,32,36,2012,WACASL,8547,64.5,27.4,299,y,NA,",",46.37,-122.62,242
BUCKHORN2,2,32,9257,32,36,2013,WACASL,8547,85.4,52.2,406,y,NA,",",46.37,-122.62,242
BUCKHORN2,2,32,9257,32,36,2014,WACASL,8547,132,72.1,508,y,NA,"MLT,",46.37,-122.62,242
BUCKHORN2,2,32,9257,32,36,2015,WACASL,8547,163,92,625,y,NA,"MLT,",46.37,-122.62,242
BUCKHORN2,2,32,9257,32,36,2016,WACASL,8547,NA,117,751,y,NA,"MLT   ,",46.37,-122.62,242
BUCKHORN2,2,32,9257,32,36,2017,WACASL,8547,NA,NA,NA,y,NA,",",46.37,-122.62,242
BUCKHORN2,2,32,9257,32,36,2018,WACASL,8547,NA,172,960,y,NA,"MLT,RMC2",46.37,-122.62,242
BUCKHORN2,2,42,9262,42,41,2009,WACASL,8547,8.2,NA,40,y,NA,",",46.37,-122.62,242
BUCKHORN2,2,42,9262,42,41,2010,WACASL,8547,16.1,NA,76,y,NA," CTL         ,",46.37,-122.62,242
BUCKHORN2,2,42,9262,42,41,2011,WACASL,8547,29.8,5.7,137,y,NA,",",46.37,-122.62,242
BUCKHORN2,2,42,9262,42,41,2012,WACASL,8547,48.5,10.9,228,y,NA,"~SLB,",46.37,-122.62,242
BUCKHORN2,2,42,9262,42,41,2013,WACASL,8547,68.9,35.7,309,y,NA,"CN1,",46.37,-122.62,242
BUCKHORN2,2,42,9262,42,41,2014,WACASL,8547,NA,45.4,385,y,NA,",",46.37,-122.62,242
BUCKHORN2,2,42,9262,42,41,2015,WACASL,8547,NA,62,500,y,NA,",",46.37,-122.62,242
BUCKHORN2,2,42,9262,42,41,2016,WACASL,8547,NA,85,593,y,NA,"CN2,",46.37,-122.62,242
BUCKHORN2,2,42,9262,42,41,2017,WACASL,8547,NA,NA,NA,y,NA,",",46.37,-122.62,242
BUCKHORN2,2,42,9262,42,41,2018,WACASL,8547,NA,121,790,y,NA,"CN2,",46.37,-122.62,242
BUCKHORN2,2,17,9275,18,37,2009,WACASL,8548,13.7,NA,50,y,NA,",",46.37,-122.62,242
BUCKHORN2,2,17,9275,18,37,2010,WACASL,8548,34.2,NA,90,y,NA," MLT         ,",46.37,-122.62,242
BUCKHORN2,2,17,9275,18,37,2011,WACASL,8548,50.7,10.2,183,y,NA,",",46.37,-122.62,242
BUCKHORN2,2,17,9275,18,37,2012,WACASL,8548,78.8,26.7,305,y,NA,",",46.37,-122.62,242
BUCKHORN2,2,17,9275,18,37,2013,WACASL,8548,89.9,53.1,430,y,NA,",",46.37,-122.62,242
BUCKHORN2,2,17,9275,18,37,2014,WACASL,8548,139,83.2,563,y,NA,",",46.37,-122.62,242
BUCKHORN2,2,17,9275,18,37,2015,WACASL,8548,151,104,637,y,NA,",",46.37,-122.62,242
BUCKHORN2,2,17,9275,18,37,2016,WACASL,8548,NA,131,774,y,NA,",",46.37,-122.62,242
BUCKHORN2,2,17,9275,18,37,2017,WACASL,8548,NA,NA,NA,y,NA,",",46.37,-122.62,242
BUCKHORN2,2,17,9275,18,37,2018,WACASL,8548,NA,169,1030,y,NA,",",46.37,-122.62,242
BUCKHORN2,2,42,9284,38,38,2009,WACASL,8548,12.6,NA,51,y,NA,",",46.37,-122.62,242
BUCKHORN2,2,42,9284,38,38,2010,WACASL,8548,32.4,NA,107,y,NA,",",46.37,-122.62,242
BUCKHORN2,2,42,9284,38,38,2011,WACASL,8548,54.3,7.6,170,y,NA,",",46.37,-122.62,242
BUCKHORN2,2,42,9284,38,38,2012,WACASL,8548,78,26.8,260,y,NA,",",46.37,-122.62,242
BUCKHORN2,2,42,9284,38,38,2013,WACASL,8548,98.1,52,356,y,NA,",",46.37,-122.62,242
BUCKHORN2,2,42,9284,38,38,2014,WACASL,8548,136,72.3,470,y,NA,",",46.37,-122.62,242
BUCKHORN2,2,42,9284,38,38,2015,WACASL,8548,164,92,569,y,NA,",",46.37,-122.62,242
BUCKHORN2,2,42,9284,38,38,2016,WACASL,8548,NA,117,710,y,NA,"CN2   ,",46.37,-122.62,242
BUCKHORN2,2,42,9284,38,38,2017,WACASL,8548,NA,NA,NA,y,NA,",",46.37,-122.62,242
BUCKHORN2,2,42,9284,38,38,2018,WACASL,8548,NA,146,970,y,NA,"CN2,",46.37,-122.62,242
BUCKHORN2,2,10,9302,11,11,2009,WACASL,8548,12.5,NA,55,y,NA,",",46.37,-122.62,242
BUCKHORN2,2,10,9302,11,11,2010,WACASL,8548,24.4,NA,100,y,NA," MLT         ,",46.37,-122.62,242
BUCKHORN2,2,10,9302,11,11,2011,WACASL,8548,38.7,6.8,168,y,NA,",",46.37,-122.62,242
BUCKHORN2,2,10,9302,11,11,2012,WACASL,8548,62,19,268,y,NA,",",46.37,-122.62,242
BUCKHORN2,2,10,9302,11,11,2013,WACASL,8548,73.3,41,323,y,NA,",",46.37,-122.62,242
BUCKHORN2,2,10,9302,11,11,2014,WACASL,8548,NA,58.7,421,y,NA,",",46.37,-122.62,242
BUCKHORN2,2,10,9302,11,11,2015,WACASL,8548,NA,82,530,y,NA,",",46.37,-122.62,242
BUCKHORN2,2,10,9302,11,11,2016,WACASL,8548,NA,105,647,y,NA,",",46.37,-122.62,242
BUCKHORN2,2,10,9302,11,11,2017,WACASL,8548,NA,NA,NA,y,NA,",",46.37,-122.62,242
BUCKHORN2,2,10,9302,11,11,2018,WACASL,8548,NA,138,880,y,NA,",",46.37,-122.62,242
BUCKHORN2,2,32,9304,35,37,2009,WACASL,8548,13.3,NA,45,y,NA,",",46.37,-122.62,242
BUCKHORN2,2,32,9304,35,37,2010,WACASL,8548,31.3,NA,89,y,NA," MLT         ,",46.37,-122.62,242
BUCKHORN2,2,32,9304,35,37,2011,WACASL,8548,52.2,NA,153,y,NA," MLT         ,",46.37,-122.62,242
BUCKHORN2,2,32,9304,35,37,2012,WACASL,8548,74,19.1,243,y,NA,"~MLT,",46.37,-122.62,242
BUCKHORN2,2,32,9304,35,37,2013,WACASL,8548,99.9,42.1,362,y,NA,"MLT,",46.37,-122.62,242
BUCKHORN2,2,32,9304,35,37,2014,WACASL,8548,NA,64.3,473,y,NA,"MLT,",46.37,-122.62,242
BUCKHORN2,2,32,9304,35,37,2015,WACASL,8548,NA,84,565,y,NA,",",46.37,-122.62,242
BUCKHORN2,2,32,9304,35,37,2016,WACASL,8548,NA,110,669,y,NA,"MLT   ,",46.37,-122.62,242
BUCKHORN2,2,32,9304,35,37,2017,WACASL,8548,NA,NA,NA,y,NA,",",46.37,-122.62,242
BUCKHORN2,2,32,9304,35,37,2018,WACASL,8548,NA,151,890,y,NA,"MLT,",46.37,-122.62,242
BUCKHORN2,2,37,3607,38,20,2009,WACST,7201,11.9,NA,69,y,NA,"CHL,",47.09,-123.85,61
BUCKHORN2,2,37,3607,38,20,2010,WACST,7201,20.2,NA,84,y,NA,",",47.09,-123.85,61
BUCKHORN2,2,37,3607,38,20,2011,WACST,7201,36.4,5.1,146,y,NA,",",47.09,-123.85,61
BUCKHORN2,2,37,3607,38,20,2012,WACST,7201,59.8,19.9,251,y,NA,",",47.09,-123.85,61
BUCKHORN2,2,37,3607,38,20,2013,WACST,7201,76,39.9,372,y,NA,",",47.09,-123.85,61
BUCKHORN2,2,37,3607,38,20,2014,WACST,7201,NA,55.7,493,y,NA,",",47.09,-123.85,61
BUCKHORN2,2,37,3607,38,20,2015,WACST,7201,NA,74,589,y,NA,"CN2,",47.09,-123.85,61
BUCKHORN2,2,37,3607,38,20,2016,WACST,7201,NA,97,675,y,NA,"CN2   ,",47.09,-123.85,61
BUCKHORN2,2,37,3607,38,20,2017,WACST,7201,NA,NA,NA,y,NA,",",47.09,-123.85,61
BUCKHORN2,2,37,3607,38,20,2018,WACST,7201,NA,129,870,y,NA,"CN2,",47.09,-123.85,61
BUCKHORN2,2,28,3616,26,31,2009,WACST,7201,12.8,NA,73,y,NA,",",47.09,-123.85,61
BUCKHORN2,2,28,3616,26,31,2010,WACST,7201,30.1,NA,113,y,NA,",",47.09,-123.85,61
BUCKHORN2,2,28,3616,26,31,2011,WACST,7201,48,9,180,y,NA,",",47.09,-123.85,61
BUCKHORN2,2,28,3616,26,31,2012,WACST,7201,63.5,21.8,260,y,NA,",",47.09,-123.85,61
BUCKHORN2,2,28,3616,26,31,2013,WACST,7201,75.3,41.4,384,y,NA,",",47.09,-123.85,61
BUCKHORN2,2,28,3616,26,31,2014,WACST,7201,NA,58.5,499,y,NA,",",47.09,-123.85,61
BUCKHORN2,2,28,3616,26,31,2015,WACST,7201,NA,81,597,y,NA,",",47.09,-123.85,61
BUCKHORN2,2,28,3616,26,31,2016,WACST,7201,NA,105,719,y,NA,",",47.09,-123.85,61
BUCKHORN2,2,28,3616,26,31,2017,WACST,7201,NA,NA,NA,y,NA,",",47.09,-123.85,61
BUCKHORN2,2,28,3616,26,31,2018,WACST,7201,NA,142,990,y,NA,"CN1,",47.09,-123.85,61
BUCKHORN2,2,15,3621,14,28,2009,WACST,7201,12.5,NA,44,y,NA,"MLT,",47.09,-123.85,61
BUCKHORN2,2,15,3621,14,28,2010,WACST,7201,26,NA,74,y,NA,",",47.09,-123.85,61
BUCKHORN2,2,15,3621,14,28,2011,WACST,7201,38.5,6.2,144,y,NA,",",47.09,-123.85,61
BUCKHORN2,2,15,3621,14,28,2012,WACST,7201,53,22.6,247,y,NA,",",47.09,-123.85,61
BUCKHORN2,2,15,3621,14,28,2013,WACST,7201,73.4,42.5,374,y,NA,",",47.09,-123.85,61
BUCKHORN2,2,15,3621,14,28,2014,WACST,7201,NA,74,467,y,NA,"MLT,",47.09,-123.85,61
BUCKHORN2,2,15,3621,14,28,2015,WACST,7201,NA,88,530,y,NA,",",47.09,-123.85,61
BUCKHORN2,2,15,3621,14,28,2016,WACST,7201,NA,110,678,y,NA,"CN1   ,",47.09,-123.85,61
BUCKHORN2,2,15,3621,14,28,2017,WACST,7201,NA,NA,NA,y,NA,",",47.09,-123.85,61
BUCKHORN2,2,15,3621,14,28,2018,WACST,7201,NA,151,860,y,NA,"CN1,MLT",47.09,-123.85,61
BUCKHORN2,2,9,3636,11,14,2009,WACST,7201,14.2,NA,64,y,NA,",",47.09,-123.85,61
BUCKHORN2,2,9,3636,11,14,2010,WACST,7201,23.8,NA,99,y,NA,",",47.09,-123.85,61
BUCKHORN2,2,9,3636,11,14,2011,WACST,7201,37,5.4,164,y,NA,",",47.09,-123.85,61
BUCKHORN2,2,9,3636,11,14,2012,WACST,7201,61,19.1,260,y,NA,",",47.09,-123.85,61
BUCKHORN2,2,9,3636,11,14,2013,WACST,7201,81.1,37.4,363,y,NA,",",47.09,-123.85,61
BUCKHORN2,2,9,3636,11,14,2014,WACST,7201,NA,54,455,y,NA,",",47.09,-123.85,61
BUCKHORN2,2,9,3636,11,14,2015,WACST,7201,NA,70,563,y,NA,",",47.09,-123.85,61
BUCKHORN2,2,9,3636,11,14,2016,WACST,7201,NA,94,668,y,NA,",",47.09,-123.85,61
BUCKHORN2,2,9,3636,11,14,2017,WACST,7201,NA,NA,790,y,NA,",",47.09,-123.85,61
BUCKHORN2,2,9,3636,11,14,2018,WACST,7201,NA,130,900,y,NA,"MLT,",47.09,-123.85,61
BUCKHORN2,2,9,3658,8,14,2009,WACST,7202,12.3,NA,67,y,NA,",",47.11,-123.84,71
BUCKHORN2,2,9,3658,8,14,2010,WACST,7202,23.5,NA,102,y,NA,",",47.11,-123.84,71
BUCKHORN2,2,9,3658,8,14,2011,WACST,7202,40.8,9.3,190,y,NA,",",47.11,-123.84,71
BUCKHORN2,2,9,3658,8,14,2012,WACST,7202,70,24.1,293,y,NA,",",47.11,-123.84,71
BUCKHORN2,2,9,3658,8,14,2013,WACST,7202,90.1,46.1,415,y,NA,",",47.11,-123.84,71
BUCKHORN2,2,9,3658,8,14,2014,WACST,7202,NA,64.2,523,y,NA,",",47.11,-123.84,71
BUCKHORN2,2,9,3658,8,14,2015,WACST,7202,NA,83,630,y,NA,"CN1,",47.11,-123.84,71
BUCKHORN2,2,9,3658,8,14,2016,WACST,7202,NA,105,740,y,NA,"CN1,",47.11,-123.84,71
BUCKHORN2,2,9,3658,8,14,2017,WACST,7202,NA,NA,NA,y,NA,",",47.11,-123.84,71
BUCKHORN2,2,9,3658,8,14,2018,WACST,7202,NA,138,980,y,NA,"CN1,",47.11,-123.84,71
BUCKHORN2,2,15,3666,15,28,2009,WACST,7202,10.8,NA,60,y,NA,",",47.11,-123.84,71
BUCKHORN2,2,15,3666,15,28,2010,WACST,7202,25,NA,116,y,NA,",",47.11,-123.84,71
BUCKHORN2,2,15,3666,15,28,2011,WACST,7202,40.4,8.4,196,y,NA,",",47.11,-123.84,71
BUCKHORN2,2,15,3666,15,28,2012,WACST,7202,59.5,22,304,y,NA,",BENT TOP",47.11,-123.84,71
BUCKHORN2,2,15,3666,15,28,2013,WACST,7202,75.2,46.1,394,y,NA,",",47.11,-123.84,71
BUCKHORN2,2,15,3666,15,28,2014,WACST,7202,NA,65.3,499,y,NA,",",47.11,-123.84,71
BUCKHORN2,2,15,3666,15,28,2015,WACST,7202,NA,84,606,y,NA,",",47.11,-123.84,71
BUCKHORN2,2,15,3666,15,28,2016,WACST,7202,NA,103,734,y,NA,"CN1 WT1,",47.11,-123.84,71
BUCKHORN2,2,15,3666,15,28,2017,WACST,7202,NA,NA,NA,y,NA,",",47.11,-123.84,71
BUCKHORN2,2,15,3666,15,28,2018,WACST,7202,NA,130,940,y,NA,"CN1,MLT",47.11,-123.84,71
BUCKHORN2,2,37,3671,38,19,2009,WACST,7202,11,NA,58,y,NA,",",47.11,-123.84,71
BUCKHORN2,2,37,3671,38,19,2010,WACST,7202,29.5,NA,109,y,NA,",",47.11,-123.84,71
BUCKHORN2,2,37,3671,38,19,2011,WACST,7202,43.7,7.9,181,y,NA,",",47.11,-123.84,71
BUCKHORN2,2,37,3671,38,19,2012,WACST,7202,70.2,25.7,254,y,NA,"~CTL~TCL,TCL - NEW TERM LEADER REFLECTED IN LATEST DATA",47.11,-123.84,71
BUCKHORN2,2,37,3671,38,19,2013,WACST,7202,85.2,46,383,y,NA,",",47.11,-123.84,71
BUCKHORN2,2,37,3671,38,19,2014,WACST,7202,NA,68.2,517,y,NA,",",47.11,-123.84,71
BUCKHORN2,2,37,3671,38,19,2015,WACST,7202,NA,90,621,y,NA,",",47.11,-123.84,71
BUCKHORN2,2,37,3671,38,19,2016,WACST,7202,NA,115,779,y,NA,",",47.11,-123.84,71
BUCKHORN2,2,37,3671,38,19,2017,WACST,7202,NA,NA,890,y,NA,",",47.11,-123.84,71
BUCKHORN2,2,37,3671,38,19,2018,WACST,7202,NA,152,1010,y,NA,"CN1,",47.11,-123.84,71
BUCKHORN2,2,28,3673,29,30,2009,WACST,7202,11.4,NA,65,y,NA,"MLT,",47.11,-123.84,71
BUCKHORN2,2,28,3673,29,30,2010,WACST,7202,29,NA,111,y,NA,",",47.11,-123.84,71
BUCKHORN2,2,28,3673,29,30,2011,WACST,7202,47.4,9.2,190,y,NA,",",47.11,-123.84,71
BUCKHORN2,2,28,3673,29,30,2012,WACST,7202,70,23.8,305,y,NA,",",47.11,-123.84,71
BUCKHORN2,2,28,3673,29,30,2013,WACST,7202,96.2,49.5,430,y,NA,",",47.11,-123.84,71
BUCKHORN2,2,28,3673,29,30,2014,WACST,7202,NA,66.4,539,y,NA,",",47.11,-123.84,71
BUCKHORN2,2,28,3673,29,30,2015,WACST,7202,NA,85,645,y,NA,",",47.11,-123.84,71
BUCKHORN2,2,28,3673,29,30,2016,WACST,7202,NA,111,785,y,NA,",",47.11,-123.84,71
BUCKHORN2,2,28,3673,29,30,2017,WACST,7202,NA,NA,NA,y,NA,",",47.11,-123.84,71
BUCKHORN2,2,28,3673,29,30,2018,WACST,7202,NA,147,1070,y,NA,"MLT,",47.11,-123.84,71
BUCKHORN2,2,9,3682,7,14,2009,WACST,7202,NA,NA,NA,NP,NA,",",47.11,-123.84,71
BUCKHORN2,2,9,3682,7,14,2010,WACST,7202,13.8,NA,83,y,NA,",",47.11,-123.84,71
BUCKHORN2,2,9,3682,7,14,2011,WACST,7202,15,NA,89,y,NA," LD1,~SLB~MLT,ONE TOP RE-BURST 8/29/2011; TB SPROUTED THEN CHANGE ITS MIND 10-11-11",47.11,-123.84,71
BUCKHORN2,2,9,3682,7,14,2012,WACST,7202,24,NA,122,y,NA,",",47.11,-123.84,71
BUCKHORN2,2,9,3682,7,14,2013,WACST,7202,41.8,12.7,208,y,NA,",",47.11,-123.84,71
BUCKHORN2,2,9,3682,7,14,2014,WACST,7202,NA,32,320,y,NA,",",47.11,-123.84,71
BUCKHORN2,2,9,3682,7,14,2015,WACST,7202,NA,44,416,y,NA,",",47.11,-123.84,71
BUCKHORN2,2,9,3682,7,14,2016,WACST,7202,NA,60,556,y,NA,",",47.11,-123.84,71
BUCKHORN2,2,9,3682,7,14,2017,WACST,7202,NA,NA,650,y,NA,",",47.11,-123.84,71
BUCKHORN2,2,9,3682,7,14,2018,WACST,7202,NA,89,770,y,NA,",",47.11,-123.84,71
BUCKHORN2,2,28,3688,30,30,2009,WACST,7205,11.5,NA,69,y,NA,",",47.31,-123.9,151
BUCKHORN2,2,28,3688,30,30,2010,WACST,7205,31.6,NA,105,y,NA,",",47.31,-123.9,151
BUCKHORN2,2,28,3688,30,30,2011,WACST,7205,48.3,7.3,175,y,NA,",",47.31,-123.9,151
BUCKHORN2,2,28,3688,30,30,2012,WACST,7205,70,22,283,y,NA,",",47.31,-123.9,151
BUCKHORN2,2,28,3688,30,30,2013,WACST,7205,87.2,45.6,378,y,NA,",",47.31,-123.9,151
BUCKHORN2,2,28,3688,30,30,2014,WACST,7205,NA,67.3,493,y,NA,",",47.31,-123.9,151
BUCKHORN2,2,28,3688,30,30,2015,WACST,7205,NA,90,582,y,NA,",",47.31,-123.9,151
BUCKHORN2,2,28,3688,30,30,2016,WACST,7205,NA,116,682,y,NA,",",47.31,-123.9,151
BUCKHORN2,2,28,3688,30,30,2017,WACST,7205,NA,NA,800,y,NA,",",47.31,-123.9,151
BUCKHORN2,2,28,3688,30,30,2018,WACST,7205,NA,155,940,y,NA,",",47.31,-123.9,151
BUCKHORN2,2,37,3696,40,21,2009,WACST,7205,15.2,NA,67,y,NA,",",47.31,-123.9,151
BUCKHORN2,2,37,3696,40,21,2010,WACST,7205,29.1,NA,116,y,NA,",",47.31,-123.9,151
BUCKHORN2,2,37,3696,40,21,2011,WACST,7205,46.1,8.1,178,y,NA,",",47.31,-123.9,151
BUCKHORN2,2,37,3696,40,21,2012,WACST,7205,76.3,25.8,290,y,NA,",",47.31,-123.9,151
BUCKHORN2,2,37,3696,40,21,2013,WACST,7205,99.1,51.3,392,y,NA,",",47.31,-123.9,151
BUCKHORN2,2,37,3696,40,21,2014,WACST,7205,NA,72.3,510,y,NA,",",47.31,-123.9,151
BUCKHORN2,2,37,3696,40,21,2015,WACST,7205,NA,95,611,y,NA,",",47.31,-123.9,151
BUCKHORN2,2,37,3696,40,21,2016,WACST,7205,NA,109,NA,n,2016,"DDD   ,",47.31,-123.9,151
BUCKHORN2,2,37,3696,40,21,2017,WACST,7205,NA,NA,NA,n,2016,",",47.31,-123.9,151
BUCKHORN2,2,37,3696,40,21,2018,WACST,7205,NA,NA,NA,n,2016,"DDD,",47.31,-123.9,151
BUCKHORN2,2,15,3701,17,28,2009,WACST,7205,13.5,NA,80,y,NA,",",47.31,-123.9,151
BUCKHORN2,2,15,3701,17,28,2010,WACST,7205,37.8,8.8,157,y,NA,",",47.31,-123.9,151
BUCKHORN2,2,15,3701,17,28,2011,WACST,7205,57.3,20.7,253,y,NA,",",47.31,-123.9,151
