"","site","site_num","plot","tag_num","column","row","year","region","family","BD_mm","DBH_mm","HT_cm","alive","dead_year","notes","fam_lat","fam_long","fam_elev_m"
"945","BUCKHORN2",2,1,3017,3,4,2013,"CAKLA",7010,81.9,30,256,"y",NA,"TD2,CTL",39.3,-122.92,1000
"946","BUCKHORN2",2,1,3017,3,4,2014,"CAKLA",7010,NA,46.2,305,"y",NA,"MLT,",39.3,-122.92,1000
"947","BUCKHORN2",2,1,3017,3,4,2015,"CAKLA",7010,NA,64,400,"y",NA,",",39.3,-122.92,1000
"948","BUCKHORN2",2,1,3017,3,4,2016,"CAKLA",7010,NA,86,501,"y",NA,"RMC2,",39.3,-122.92,1000
"949","BUCKHORN2",2,1,3017,3,4,2017,"CAKLA",7010,NA,NA,NA,"y",NA,",",39.3,-122.92,1000
"950","BUCKHORN2",2,1,3017,3,4,2018,"CAKLA",7010,NA,115,670,"y",NA,"RMC2,",39.3,-122.92,1000
"951","BUCKHORN2",2,31,3019,35,38,2009,"CAKLA",7010,13.3,NA,62,"y",NA,",",39.3,-122.92,1000
"952","BUCKHORN2",2,31,3019,35,38,2010,"CAKLA",7010,33,NA,106,"y",NA,",",39.3,-122.92,1000
"953","BUCKHORN2",2,31,3019,35,38,2011,"CAKLA",7010,50.8,5.7,155,"y",NA,",",39.3,-122.92,1000
"954","BUCKHORN2",2,31,3019,35,38,2012,"CAKLA",7010,71.6,24.1,242,"y",NA,",",39.3,-122.92,1000
"955","BUCKHORN2",2,31,3019,35,38,2013,"CAKLA",7010,92,46.1,331,"y",NA,",",39.3,-122.92,1000
"956","BUCKHORN2",2,31,3019,35,38,2014,"CAKLA",7010,NA,65.9,443,"y",NA,",",39.3,-122.92,1000
"957","BUCKHORN2",2,31,3019,35,38,2015,"CAKLA",7010,NA,87,545,"y",NA,",",39.3,-122.92,1000
"958","BUCKHORN2",2,31,3019,35,38,2016,"CAKLA",7010,NA,115,630,"y",NA,",",39.3,-122.92,1000
"959","BUCKHORN2",2,31,3019,35,38,2017,"CAKLA",7010,NA,NA,NA,"y",NA,",",39.3,-122.92,1000
"960","BUCKHORN2",2,31,3019,35,38,2018,"CAKLA",7010,NA,161,880,"y",NA,",",39.3,-122.92,1000
"961","BUCKHORN2",2,22,3039,19,27,2009,"CAKLA",7010,10.6,NA,31,"y",NA,"MLT,",39.3,-122.92,1000
"962","BUCKHORN2",2,22,3039,19,27,2010,"CAKLA",7010,22.2,NA,58,"y",NA," CTL         ,",39.3,-122.92,1000
"963","BUCKHORN2",2,22,3039,19,27,2011,"CAKLA",7010,35,NA,99,"y",NA,",",39.3,-122.92,1000
"964","BUCKHORN2",2,22,3039,19,27,2012,"CAKLA",7010,56.6,7.2,160,"y",NA,",SMALL HEALING GAPING WOUND ABOVE DBH",39.3,-122.92,1000
"965","BUCKHORN2",2,22,3039,19,27,2013,"CAKLA",7010,79.4,25.9,240,"y",NA,",",39.3,-122.92,1000
"966","BUCKHORN2",2,22,3039,19,27,2014,"CAKLA",7010,NA,44.9,326,"y",NA,"MLT,",39.3,-122.92,1000
"967","BUCKHORN2",2,22,3039,19,27,2015,"CAKLA",7010,NA,59,425,"y",NA,"MLT,",39.3,-122.92,1000
"968","BUCKHORN2",2,22,3039,19,27,2016,"CAKLA",7010,NA,80,507,"y",NA,"MLT   ,",39.3,-122.92,1000
"969","BUCKHORN2",2,22,3039,19,27,2017,"CAKLA",7010,NA,NA,NA,"y",NA,",",39.3,-122.92,1000
"970","BUCKHORN2",2,22,3039,19,27,2018,"CAKLA",7010,NA,108,690,"y",NA,"MLT,",39.3,-122.92,1000
"971","BUCKHORN2",2,41,3047,42,37,2009,"CAKLA",7010,11.1,NA,43,"y",NA,"CTL,MLT",39.3,-122.92,1000
"972","BUCKHORN2",2,41,3047,42,37,2010,"CAKLA",7010,26.2,NA,61,"y",NA," MLT         ,",39.3,-122.92,1000
"973","BUCKHORN2",2,41,3047,42,37,2011,"CAKLA",7010,38.5,NA,110,"y",NA," MLT         ,",39.3,-122.92,1000
"974","BUCKHORN2",2,41,3047,42,37,2012,"CAKLA",7010,58.7,10.4,177,"y",NA,",",39.3,-122.92,1000
"975","BUCKHORN2",2,41,3047,42,37,2013,"CAKLA",7010,82.4,27.9,268,"y",NA,",",39.3,-122.92,1000
"976","BUCKHORN2",2,41,3047,42,37,2014,"CAKLA",7010,NA,46.2,367,"y",NA,",",39.3,-122.92,1000
"977","BUCKHORN2",2,41,3047,42,37,2015,"CAKLA",7010,NA,66,465,"y",NA,",",39.3,-122.92,1000
"978","BUCKHORN2",2,41,3047,42,37,2016,"CAKLA",7010,NA,90,562,"y",NA,"RMC2,",39.3,-122.92,1000
"979","BUCKHORN2",2,41,3047,42,37,2017,"CAKLA",7010,NA,NA,NA,"y",NA,",",39.3,-122.92,1000
"980","BUCKHORN2",2,41,3047,42,37,2018,"CAKLA",7010,NA,138,800,"y",NA,"MLT RMC2,",39.3,-122.92,1000
"981","BUCKHORN2",2,31,3051,32,39,2009,"CAKLA",7034,10.2,NA,50,"y",NA,",",40.67,-123.62,1341.12
"982","BUCKHORN2",2,31,3051,32,39,2010,"CAKLA",7034,27,NA,70,"y",NA,",",40.67,-123.62,1341.12
"983","BUCKHORN2",2,31,3051,32,39,2011,"CAKLA",7034,37.3,NA,127,"y",NA,",",40.67,-123.62,1341.12
"984","BUCKHORN2",2,31,3051,32,39,2012,"CAKLA",7034,61,20.5,202,"y",NA,",",40.67,-123.62,1341.12
"985","BUCKHORN2",2,31,3051,32,39,2013,"CAKLA",7034,85.5,39.4,268,"y",NA,",",40.67,-123.62,1341.12
"986","BUCKHORN2",2,31,3051,32,39,2014,"CAKLA",7034,NA,61.8,357,"y",NA,",",40.67,-123.62,1341.12
"987","BUCKHORN2",2,31,3051,32,39,2015,"CAKLA",7034,NA,89,450,"y",NA,",",40.67,-123.62,1341.12
"988","BUCKHORN2",2,31,3051,32,39,2016,"CAKLA",7034,NA,115,553,"y",NA,",",40.67,-123.62,1341.12
"989","BUCKHORN2",2,31,3051,32,39,2017,"CAKLA",7034,NA,NA,NA,"y",NA,",",40.67,-123.62,1341.12
"990","BUCKHORN2",2,31,3051,32,39,2018,"CAKLA",7034,NA,158,800,"y",NA,"RMC2,",40.67,-123.62,1341.12
"991","BUCKHORN2",2,22,3052,22,26,2009,"CAKLA",7034,13.4,NA,65,"y",NA,",",40.67,-123.62,1341.12
"992","BUCKHORN2",2,22,3052,22,26,2010,"CAKLA",7034,30.3,NA,82,"y",NA,",",40.67,-123.62,1341.12
"993","BUCKHORN2",2,22,3052,22,26,2011,"CAKLA",7034,52.8,4.7,141,"y",NA,",",40.67,-123.62,1341.12
"994","BUCKHORN2",2,22,3052,22,26,2012,"CAKLA",7034,71.9,20.1,226,"y",NA,",",40.67,-123.62,1341.12
"995","BUCKHORN2",2,22,3052,22,26,2013,"CAKLA",7034,90.7,41.8,319,"y",NA,",",40.67,-123.62,1341.12
"996","BUCKHORN2",2,22,3052,22,26,2014,"CAKLA",7034,NA,63.5,365,"y",NA,"TD1,",40.67,-123.62,1341.12
"997","BUCKHORN2",2,22,3052,22,26,2015,"CAKLA",7034,NA,88,466,"y",NA,"MLT,",40.67,-123.62,1341.12
"998","BUCKHORN2",2,22,3052,22,26,2016,"CAKLA",7034,NA,117,537,"y",NA,",",40.67,-123.62,1341.12
"999","BUCKHORN2",2,22,3052,22,26,2017,"CAKLA",7034,NA,NA,NA,"y",NA,",",40.67,-123.62,1341.12
"1000","BUCKHORN2",2,22,3052,22,26,2018,"CAKLA",7034,NA,156,780,"y",NA,",",40.67,-123.62,1341.12
"1001","BUCKHORN2",2,41,3073,42,36,2009,"CAKLA",7034,10.5,NA,51,"y",NA,",",40.67,-123.62,1341.12
"1002","BUCKHORN2",2,41,3073,42,36,2010,"CAKLA",7034,29.7,NA,62,"y",NA," MLT         , CTL       ",40.67,-123.62,1341.12
"1003","BUCKHORN2",2,41,3073,42,36,2011,"CAKLA",7034,46.6,NA,130,"y",NA,",",40.67,-123.62,1341.12
"1004","BUCKHORN2",2,41,3073,42,36,2012,"CAKLA",7034,67.5,15.3,214,"y",NA,",",40.67,-123.62,1341.12
"1005","BUCKHORN2",2,41,3073,42,36,2013,"CAKLA",7034,82.4,44.9,302,"y",NA,",",40.67,-123.62,1341.12
"1006","BUCKHORN2",2,41,3073,42,36,2014,"CAKLA",7034,NA,53.6,380,"y",NA,",",40.67,-123.62,1341.12
"1007","BUCKHORN2",2,41,3073,42,36,2015,"CAKLA",7034,NA,72,484,"y",NA,",",40.67,-123.62,1341.12
"1008","BUCKHORN2",2,41,3073,42,36,2016,"CAKLA",7034,NA,97,564,"y",NA,",",40.67,-123.62,1341.12
"1009","BUCKHORN2",2,41,3073,42,36,2017,"CAKLA",7034,NA,NA,NA,"y",NA,",",40.67,-123.62,1341.12
"1010","BUCKHORN2",2,41,3073,42,36,2018,"CAKLA",7034,NA,136,780,"y",NA,"MLT,",40.67,-123.62,1341.12
"1011","BUCKHORN2",2,1,3076,4,5,2009,"CAKLA",7034,11.8,NA,43,"y",NA,"CTL,",40.67,-123.62,1341.12
"1012","BUCKHORN2",2,1,3076,4,5,2010,"CAKLA",7034,17.2,NA,60,"y",NA,",",40.67,-123.62,1341.12
"1013","BUCKHORN2",2,1,3076,4,5,2011,"CAKLA",7034,27.7,NA,78,"y",NA," MLT         ,",40.67,-123.62,1341.12
"1014","BUCKHORN2",2,1,3076,4,5,2012,"CAKLA",7034,38.2,5.1,136,"y",NA,"~MLT,",40.67,-123.62,1341.12
"1015","BUCKHORN2",2,1,3076,4,5,2013,"CAKLA",7034,51,19.7,200,"y",NA,",",40.67,-123.62,1341.12
"1016","BUCKHORN2",2,1,3076,4,5,2014,"CAKLA",7034,NA,37.5,282,"y",NA,",",40.67,-123.62,1341.12
"1017","BUCKHORN2",2,1,3076,4,5,2015,"CAKLA",7034,NA,55,374,"y",NA,",",40.67,-123.62,1341.12
"1018","BUCKHORN2",2,1,3076,4,5,2016,"CAKLA",7034,NA,75,475,"y",NA,",",40.67,-123.62,1341.12
"1019","BUCKHORN2",2,1,3076,4,5,2017,"CAKLA",7034,NA,NA,600,"y",NA,",",40.67,-123.62,1341.12
"1020","BUCKHORN2",2,1,3076,4,5,2018,"CAKLA",7034,NA,101,690,"y",NA,",",40.67,-123.62,1341.12
"1021","BUCKHORN2",2,31,3094,34,39,2009,"CAKLA",7035,12.8,NA,42,"y",NA,",",40.67,-123.62,1402.08
"1022","BUCKHORN2",2,31,3094,34,39,2010,"CAKLA",7035,28.4,NA,86,"y",NA,",",40.67,-123.62,1402.08
"1023","BUCKHORN2",2,31,3094,34,39,2011,"CAKLA",7035,43.6,NA,131,"y",NA,",",40.67,-123.62,1402.08
"1024","BUCKHORN2",2,31,3094,34,39,2012,"CAKLA",7035,72,15.1,211,"y",NA,",",40.67,-123.62,1402.08
"1025","BUCKHORN2",2,31,3094,34,39,2013,"CAKLA",7035,90,34.8,292,"y",NA,",",40.67,-123.62,1402.08
"1026","BUCKHORN2",2,31,3094,34,39,2014,"CAKLA",7035,NA,55,376,"y",NA,"MLT,",40.67,-123.62,1402.08
"1027","BUCKHORN2",2,31,3094,34,39,2015,"CAKLA",7035,NA,75,473,"y",NA,",",40.67,-123.62,1402.08
"1028","BUCKHORN2",2,31,3094,34,39,2016,"CAKLA",7035,NA,100,573,"y",NA,",",40.67,-123.62,1402.08
"1029","BUCKHORN2",2,31,3094,34,39,2017,"CAKLA",7035,NA,NA,690,"y",NA,",",40.67,-123.62,1402.08
"1030","BUCKHORN2",2,31,3094,34,39,2018,"CAKLA",7035,NA,135,800,"y",NA,"RMC2,",40.67,-123.62,1402.08
"1031","BUCKHORN2",2,1,3096,6,2,2009,"CAKLA",7035,11.9,NA,55,"y",NA,"CHL,",40.67,-123.62,1402.08
"1032","BUCKHORN2",2,1,3096,6,2,2010,"CAKLA",7035,17.4,NA,64,"y",NA,",",40.67,-123.62,1402.08
"1033","BUCKHORN2",2,1,3096,6,2,2011,"CAKLA",7035,26.5,NA,90,"y",NA,",",40.67,-123.62,1402.08
"1034","BUCKHORN2",2,1,3096,6,2,2012,"CAKLA",7035,37.7,4.7,130,"y",NA,",",40.67,-123.62,1402.08
"1035","BUCKHORN2",2,1,3096,6,2,2013,"CAKLA",7035,49.6,15,197,"y",NA,"CHL,",40.67,-123.62,1402.08
"1036","BUCKHORN2",2,1,3096,6,2,2014,"CAKLA",7035,NA,31.7,266,"y",NA,"MLT,",40.67,-123.62,1402.08
"1037","BUCKHORN2",2,1,3096,6,2,2015,"CAKLA",7035,NA,45,335,"y",NA,",",40.67,-123.62,1402.08
"1038","BUCKHORN2",2,1,3096,6,2,2016,"CAKLA",7035,NA,63,429,"y",NA,",",40.67,-123.62,1402.08
"1039","BUCKHORN2",2,1,3096,6,2,2017,"CAKLA",7035,NA,NA,NA,"y",NA,",",40.67,-123.62,1402.08
"1040","BUCKHORN2",2,1,3096,6,2,2018,"CAKLA",7035,NA,90,600,"y",NA,"RMC2,",40.67,-123.62,1402.08
"1041","BUCKHORN2",2,41,3108,41,34,2009,"CAKLA",7035,13.6,NA,34,"y",NA,",",40.67,-123.62,1402.08
"1042","BUCKHORN2",2,41,3108,41,34,2010,"CAKLA",7035,28.2,NA,75,"y",NA," MLT         , CTL       ",40.67,-123.62,1402.08
"1043","BUCKHORN2",2,41,3108,41,34,2011,"CAKLA",7035,37.1,NA,129,"y",NA,",",40.67,-123.62,1402.08
"1044","BUCKHORN2",2,41,3108,41,34,2012,"CAKLA",7035,59.5,11,189,"y",NA,",",40.67,-123.62,1402.08
"1045","BUCKHORN2",2,41,3108,41,34,2013,"CAKLA",7035,68.6,26.5,260,"y",NA,"MLT,",40.67,-123.62,1402.08
"1046","BUCKHORN2",2,41,3108,41,34,2014,"CAKLA",7035,NA,39.6,330,"y",NA,"MLT,",40.67,-123.62,1402.08
"1047","BUCKHORN2",2,41,3108,41,34,2015,"CAKLA",7035,NA,56,401,"y",NA,",",40.67,-123.62,1402.08
"1048","BUCKHORN2",2,41,3108,41,34,2016,"CAKLA",7035,NA,75,508,"y",NA,",",40.67,-123.62,1402.08
"1049","BUCKHORN2",2,41,3108,41,34,2017,"CAKLA",7035,NA,NA,NA,"y",NA,",",40.67,-123.62,1402.08
"1050","BUCKHORN2",2,41,3108,41,34,2018,"CAKLA",7035,NA,102,740,"y",NA,"MLT RMC2,",40.67,-123.62,1402.08
"1051","BUCKHORN2",2,22,3115,20,27,2009,"CAKLA",7035,14,NA,43,"y",NA,",",40.67,-123.62,1402.08
"1052","BUCKHORN2",2,22,3115,20,27,2010,"CAKLA",7035,27.7,NA,81,"y",NA,",",40.67,-123.62,1402.08
"1053","BUCKHORN2",2,22,3115,20,27,2011,"CAKLA",7035,42.8,NA,127,"y",NA,",",40.67,-123.62,1402.08
"1054","BUCKHORN2",2,22,3115,20,27,2012,"CAKLA",7035,66,13.1,183,"y",NA,",",40.67,-123.62,1402.08
"1055","BUCKHORN2",2,22,3115,20,27,2013,"CAKLA",7035,78.9,31.2,288,"y",NA,",",40.67,-123.62,1402.08
"1056","BUCKHORN2",2,22,3115,20,27,2014,"CAKLA",7035,NA,51.1,381,"y",NA,",",40.67,-123.62,1402.08
"1057","BUCKHORN2",2,22,3115,20,27,2015,"CAKLA",7035,NA,71,493,"y",NA,",",40.67,-123.62,1402.08
"1058","BUCKHORN2",2,22,3115,20,27,2016,"CAKLA",7035,NA,96,548,"y",NA,"RMC2,",40.67,-123.62,1402.08
"1059","BUCKHORN2",2,22,3115,20,27,2017,"CAKLA",7035,NA,NA,NA,"y",NA,",",40.67,-123.62,1402.08
"1060","BUCKHORN2",2,22,3115,20,27,2018,"CAKLA",7035,NA,130,790,"y",NA,"RMC2,",40.67,-123.62,1402.08
"1061","BUCKHORN2",2,41,3137,41,35,2009,"CAKLA",7036,11.8,NA,51,"y",NA,",",39.88,-122.7,1371.6
"1062","BUCKHORN2",2,41,3137,41,35,2010,"CAKLA",7036,22.1,NA,69,"y",NA,",",39.88,-122.7,1371.6
"1063","BUCKHORN2",2,41,3137,41,35,2011,"CAKLA",7036,34.7,NA,112,"y",NA,",",39.88,-122.7,1371.6
"1064","BUCKHORN2",2,41,3137,41,35,2012,"CAKLA",7036,45,8.9,158,"y",NA,"~CHL,CAMBIUM CRACK FROM BASE TO 1 FT. LOTS OF PITCH",39.88,-122.7,1371.6
"1065","BUCKHORN2",2,41,3137,41,35,2013,"CAKLA",7036,NA,NA,NA,"n",2013,"DDD,",39.88,-122.7,1371.6
"1066","BUCKHORN2",2,41,3137,41,35,2014,"CAKLA",7036,NA,NA,NA,"n",2013,",",39.88,-122.7,1371.6
"1067","BUCKHORN2",2,41,3137,41,35,2015,"CAKLA",7036,NA,NA,NA,"n",2013,",",39.88,-122.7,1371.6
"1068","BUCKHORN2",2,41,3137,41,35,2016,"CAKLA",7036,NA,NA,NA,"n",2013,",",39.88,-122.7,1371.6
"1069","BUCKHORN2",2,41,3137,41,35,2017,"CAKLA",7036,NA,NA,NA,"n",2013,"~DDD,",39.88,-122.7,1371.6
"1070","BUCKHORN2",2,41,3137,41,35,2018,"CAKLA",7036,NA,NA,NA,"n",2013,"DDD,",39.88,-122.7,1371.6
"1071","BUCKHORN2",2,1,3153,3,5,2009,"CAKLA",7036,11,NA,37,"y",NA,"TBD,CTL",39.88,-122.7,1371.6
"1072","BUCKHORN2",2,1,3153,3,5,2010,"CAKLA",7036,23.7,NA,64,"y",NA,",",39.88,-122.7,1371.6
"1073","BUCKHORN2",2,1,3153,3,5,2011,"CAKLA",7036,38.2,NA,99,"y",NA,",",39.88,-122.7,1371.6
"1074","BUCKHORN2",2,1,3153,3,5,2012,"CAKLA",7036,53.6,9.3,161,"y",NA,",",39.88,-122.7,1371.6
"1075","BUCKHORN2",2,1,3153,3,5,2013,"CAKLA",7036,72.5,27.4,248,"y",NA,",",39.88,-122.7,1371.6
"1076","BUCKHORN2",2,1,3153,3,5,2014,"CAKLA",7036,NA,46.4,341,"y",NA,"MLT,",39.88,-122.7,1371.6
"1077","BUCKHORN2",2,1,3153,3,5,2015,"CAKLA",7036,NA,69,435,"y",NA,",",39.88,-122.7,1371.6
"1078","BUCKHORN2",2,1,3153,3,5,2016,"CAKLA",7036,NA,91,560,"y",NA,"CN1,",39.88,-122.7,1371.6
"1079","BUCKHORN2",2,1,3153,3,5,2017,"CAKLA",7036,NA,NA,NA,"y",NA,",",39.88,-122.7,1371.6
"1080","BUCKHORN2",2,1,3153,3,5,2018,"CAKLA",7036,NA,127,760,"y",NA,"RMC2,",39.88,-122.7,1371.6
"1081","BUCKHORN2",2,22,3154,19,26,2009,"CAKLA",7036,12.1,NA,55,"y",NA,",",39.88,-122.7,1371.6
"1082","BUCKHORN2",2,22,3154,19,26,2010,"CAKLA",7036,29.5,NA,97,"y",NA,",",39.88,-122.7,1371.6
"1083","BUCKHORN2",2,22,3154,19,26,2011,"CAKLA",7036,48.5,7.6,149,"y",NA,",",39.88,-122.7,1371.6
"1084","BUCKHORN2",2,22,3154,19,26,2012,"CAKLA",7036,69.9,12.5,207,"y",NA,",",39.88,-122.7,1371.6
"1085","BUCKHORN2",2,22,3154,19,26,2013,"CAKLA",7036,75.5,32.2,265,"y",NA,",",39.88,-122.7,1371.6
"1086","BUCKHORN2",2,22,3154,19,26,2014,"CAKLA",7036,NA,49.8,341,"y",NA,",",39.88,-122.7,1371.6
"1087","BUCKHORN2",2,22,3154,19,26,2015,"CAKLA",7036,NA,66,435,"y",NA,",",39.88,-122.7,1371.6
"1088","BUCKHORN2",2,22,3154,19,26,2016,"CAKLA",7036,NA,85,513,"y",NA,"MLT,",39.88,-122.7,1371.6
"1089","BUCKHORN2",2,22,3154,19,26,2017,"CAKLA",7036,NA,NA,NA,"y",NA,",",39.88,-122.7,1371.6
"1090","BUCKHORN2",2,22,3154,19,26,2018,"CAKLA",7036,NA,116,730,"y",NA,"MLT,",39.88,-122.7,1371.6
"1091","BUCKHORN2",2,31,3155,31,39,2009,"CAKLA",7036,11.4,NA,50,"y",NA,",",39.88,-122.7,1371.6
"1092","BUCKHORN2",2,31,3155,31,39,2010,"CAKLA",7036,25.3,NA,95,"y",NA,",",39.88,-122.7,1371.6
"1093","BUCKHORN2",2,31,3155,31,39,2011,"CAKLA",7036,41,6.8,145,"y",NA,",",39.88,-122.7,1371.6
"1094","BUCKHORN2",2,31,3155,31,39,2012,"CAKLA",7036,63.1,18.7,193,"y",NA,",",39.88,-122.7,1371.6
"1095","BUCKHORN2",2,31,3155,31,39,2013,"CAKLA",7036,78.3,42.9,260,"y",NA,",",39.88,-122.7,1371.6
"1096","BUCKHORN2",2,31,3155,31,39,2014,"CAKLA",7036,NA,63.7,340,"y",NA,"MLT,",39.88,-122.7,1371.6
"1097","BUCKHORN2",2,31,3155,31,39,2015,"CAKLA",7036,NA,88,451,"y",NA,",",39.88,-122.7,1371.6
"1098","BUCKHORN2",2,31,3155,31,39,2016,"CAKLA",7036,NA,112,591,"y",NA,"MLT   ,",39.88,-122.7,1371.6
"1099","BUCKHORN2",2,31,3155,31,39,2017,"CAKLA",7036,NA,NA,NA,"y",NA,",",39.88,-122.7,1371.6
"1100","BUCKHORN2",2,31,3155,31,39,2018,"CAKLA",7036,NA,150,810,"y",NA,"RMC2,",39.88,-122.7,1371.6
"1101","BUCKHORN2",2,1,3186,4,2,2009,"CAKLA",7037,8.6,NA,26,"y",NA,"CHL,",39.88,-122.61,1432.56
"1102","BUCKHORN2",2,1,3186,4,2,2010,"CAKLA",7037,15.5,NA,47,"y",NA,",",39.88,-122.61,1432.56
"1103","BUCKHORN2",2,1,3186,4,2,2011,"CAKLA",7037,25.5,NA,73,"y",NA," CHL         ,",39.88,-122.61,1432.56
"1104","BUCKHORN2",2,1,3186,4,2,2012,"CAKLA",7037,35.7,NA,114,"y",NA,",",39.88,-122.61,1432.56
"1105","BUCKHORN2",2,1,3186,4,2,2013,"CAKLA",7037,43.5,10.1,189,"y",NA,"CHL,",39.88,-122.61,1432.56
"1106","BUCKHORN2",2,1,3186,4,2,2014,"CAKLA",7037,NA,23.2,242,"y",NA,",",39.88,-122.61,1432.56
"1107","BUCKHORN2",2,1,3186,4,2,2015,"CAKLA",7037,NA,37,318,"y",NA,",",39.88,-122.61,1432.56
"1108","BUCKHORN2",2,1,3186,4,2,2016,"CAKLA",7037,NA,55,421,"y",NA,",",39.88,-122.61,1432.56
"1109","BUCKHORN2",2,1,3186,4,2,2017,"CAKLA",7037,NA,NA,NA,"y",NA,",",39.88,-122.61,1432.56
"1110","BUCKHORN2",2,1,3186,4,2,2018,"CAKLA",7037,NA,79,620,"y",NA,",",39.88,-122.61,1432.56
"1111","BUCKHORN2",2,22,3197,22,27,2009,"CAKLA",7037,14.1,NA,69,"y",NA,",",39.88,-122.61,1432.56
"1112","BUCKHORN2",2,22,3197,22,27,2010,"CAKLA",7037,32.8,NA,103,"y",NA,",",39.88,-122.61,1432.56
"1113","BUCKHORN2",2,22,3197,22,27,2011,"CAKLA",7037,51.7,6.5,156,"y",NA,",",39.88,-122.61,1432.56
"1114","BUCKHORN2",2,22,3197,22,27,2012,"CAKLA",7037,66,19.8,230,"y",NA,",",39.88,-122.61,1432.56
"1115","BUCKHORN2",2,22,3197,22,27,2013,"CAKLA",7037,86.6,42.4,309,"y",NA,",",39.88,-122.61,1432.56
"1116","BUCKHORN2",2,22,3197,22,27,2014,"CAKLA",7037,NA,57.4,402,"y",NA,",",39.88,-122.61,1432.56
"1117","BUCKHORN2",2,22,3197,22,27,2015,"CAKLA",7037,NA,84,511,"y",NA,",",39.88,-122.61,1432.56
"1118","BUCKHORN2",2,22,3197,22,27,2016,"CAKLA",7037,NA,110,609,"y",NA,",",39.88,-122.61,1432.56
"1119","BUCKHORN2",2,22,3197,22,27,2017,"CAKLA",7037,NA,NA,NA,"y",NA,",",39.88,-122.61,1432.56
"1120","BUCKHORN2",2,22,3197,22,27,2018,"CAKLA",7037,NA,141,850,"y",NA,"MLT,",39.88,-122.61,1432.56
"1121","BUCKHORN2",2,41,3209,40,35,2009,"CAKLA",7037,12.1,NA,51,"y",NA,",",39.88,-122.61,1432.56
"1122","BUCKHORN2",2,41,3209,40,35,2010,"CAKLA",7037,32,NA,81,"y",NA,",",39.88,-122.61,1432.56
"1123","BUCKHORN2",2,41,3209,40,35,2011,"CAKLA",7037,51.8,5.5,138,"y",NA,",",39.88,-122.61,1432.56
"1124","BUCKHORN2",2,41,3209,40,35,2012,"CAKLA",7037,59.9,13.1,218,"y",NA,",",39.88,-122.61,1432.56
"1125","BUCKHORN2",2,41,3209,40,35,2013,"CAKLA",7037,76.3,41,293,"y",NA,",",39.88,-122.61,1432.56
"1126","BUCKHORN2",2,41,3209,40,35,2014,"CAKLA",7037,NA,46,341,"y",NA,"MLT,",39.88,-122.61,1432.56
"1127","BUCKHORN2",2,41,3209,40,35,2015,"CAKLA",7037,NA,82,425,"y",NA,",",39.88,-122.61,1432.56
"1128","BUCKHORN2",2,41,3209,40,35,2016,"CAKLA",7037,NA,88,519,"y",NA,",",39.88,-122.61,1432.56
"1129","BUCKHORN2",2,41,3209,40,35,2017,"CAKLA",7037,NA,NA,NA,"y",NA,",",39.88,-122.61,1432.56
"1130","BUCKHORN2",2,41,3209,40,35,2018,"CAKLA",7037,NA,116,730,"y",NA,",",39.88,-122.61,1432.56
"1131","BUCKHORN2",2,31,3210,33,39,2009,"CAKLA",7037,12.9,NA,64,"y",NA,",",39.88,-122.61,1432.56
"1132","BUCKHORN2",2,31,3210,33,39,2010,"CAKLA",7037,32,NA,117,"y",NA,",",39.88,-122.61,1432.56
"1133","BUCKHORN2",2,31,3210,33,39,2011,"CAKLA",7037,43,8.8,172,"y",NA,",",39.88,-122.61,1432.56
"1134","BUCKHORN2",2,31,3210,33,39,2012,"CAKLA",7037,68,20.1,219,"y",NA,",",39.88,-122.61,1432.56
"1135","BUCKHORN2",2,31,3210,33,39,2013,"CAKLA",7037,79.1,41.3,268,"y",NA,"MLT,",39.88,-122.61,1432.56
"1136","BUCKHORN2",2,31,3210,33,39,2014,"CAKLA",7037,NA,58.2,360,"y",NA,"MLT,",39.88,-122.61,1432.56
"1137","BUCKHORN2",2,31,3210,33,39,2015,"CAKLA",7037,NA,77,459,"y",NA,",",39.88,-122.61,1432.56
"1138","BUCKHORN2",2,31,3210,33,39,2016,"CAKLA",7037,NA,97,575,"y",NA,",",39.88,-122.61,1432.56
"1139","BUCKHORN2",2,31,3210,33,39,2017,"CAKLA",7037,NA,NA,NA,"y",NA,",",39.88,-122.61,1432.56
"1140","BUCKHORN2",2,31,3210,33,39,2018,"CAKLA",7037,NA,125,800,"y",NA,"RMC2,",39.88,-122.61,1432.56
"1141","BUCKHORN2",2,41,7505,41,36,2009,"CAKLA",7004,10.5,NA,44,"y",NA,",",40.21,-122.95,1476
"1142","BUCKHORN2",2,41,7505,41,36,2010,"CAKLA",7004,23.4,NA,80,"y",NA," MLT         , CTL       ",40.21,-122.95,1476
"1143","BUCKHORN2",2,41,7505,41,36,2011,"CAKLA",7004,35.2,6.2,144,"y",NA,",",40.21,-122.95,1476
"1144","BUCKHORN2",2,41,7505,41,36,2012,"CAKLA",7004,50.5,17.2,216,"y",NA,",",40.21,-122.95,1476
"1145","BUCKHORN2",2,41,7505,41,36,2013,"CAKLA",7004,68,36.2,304,"y",NA,",",40.21,-122.95,1476
"1146","BUCKHORN2",2,41,7505,41,36,2014,"CAKLA",7004,NA,51.6,393,"y",NA,",",40.21,-122.95,1476
"1147","BUCKHORN2",2,41,7505,41,36,2015,"CAKLA",7004,NA,71,497,"y",NA,",",40.21,-122.95,1476
